state,fips_code,county,county seat,latitude,longitude,longitude_abs,population,land area,water area,total area
Kentucky,21139,Livingston,Smithland,+37.209517°,–88.363426°,88.363426°,"9,519",810.996,75.645,886.64
Kentucky,21141,Logan,Russellville,+36.859829°,–86.881436°,86.881436°,"26,835","1,430.01",12.69,"1,442.70"
Kentucky,21143,Lyon,Eddyville,+37.023976°,–88.083391°,88.083391°,"8,314",553.843,110.563,664.406
Kentucky,21145,McCracken,Richmond,+37.053688°,–88.712378°,88.712378°,"65,565",644.243,50.315,694.558
Kentucky,21147,McCreary,Salyersville,+36.731136°,–84.491052°,84.491052°,"18,306","1,105.42",10.733,"1,116.15"
Kentucky,21149,McLean,Lebanon,+37.530575°,–87.262931°,87.262931°,"9,531",653.905,9.736,663.641
Kentucky,21151,Madison,Benton,+37.723528°,–84.277008°,84.277008°,"82,916","1,132.58",15.447,"1,148.03"
Kentucky,21153,Magoffin,Inez,+37.698954°,–83.069716°,83.069716°,"13,333",798.866,1.848,800.714
Kentucky,21155,Marion,Maysville,+37.552247°,–85.269242°,85.269242°,"19,820",888.387,9.971,898.359
Kentucky,21157,Marshall,Paducah,+36.882017°,–88.332752°,88.332752°,"31,448",780.241,100.797,881.038
Kentucky,21159,Martin,Whitley City,+37.796774°,–82.506623°,82.506623°,"12,929",594.674,2.574,597.248
Kentucky,21161,Mason,Calhoun,+38.594068°,–83.828052°,83.828052°,"17,490",621.927,16.278,638.206
Kentucky,21163,Meade,Brandenburg,+37.967476°,–86.200863°,86.200863°,"28,602",791.043,49.415,840.458
Kentucky,21165,Menifee,Frenchburg,+37.950715°,–83.597345°,83.597345°,"6,306",527.282,6.085,533.367
Kentucky,21167,Mercer,Harrodsburg,+37.812085°,–84.879695°,84.879695°,"21,331",644.382,11.692,656.074
Kentucky,21169,Metcalfe,Edmonton,+36.990394°,–85.629554°,85.629554°,"10,099",750.178,4,754.178
Kentucky,21171,Monroe,Tompkinsville,+36.714077°,–85.713508°,85.713508°,"10,963",853.073,6.949,860.023
Kentucky,21173,Montgomery,Mount Sterling,+38.038138°,–83.912338°,83.912338°,"26,499",511.175,3.862,515.037
Kentucky,21175,Morgan,West Liberty,+37.922940°,–83.258944°,83.258944°,"13,923",987.114,6.892,994.006
Kentucky,21177,Muhlenberg,Greenville,+37.213816°,–87.134092°,87.134092°,"31,499","1,209.73",31.912,"1,241.64"
Kentucky,21179,Nelson,Bardstown,+37.803188°,–85.465955°,85.465955°,"43,437","1,081.35",17,"1,098.35"
Kentucky,21181,Nicholas,Carlisle,+38.337132°,–84.025554°,84.025554°,"7,135",505.49,4.307,509.796
Kentucky,21183,Ohio,Hartford,+37.477859°,–86.844871°,86.844871°,"23,842","1,521.03",23.188,"1,544.22"
Kentucky,21185,Oldham,La Grange,+38.400046°,–85.456059°,85.456059°,"60,316",484.893,23.87,508.763
Kentucky,21187,Owen,Owenton,+38.499603°,–84.841509°,84.841509°,"10,841",909.352,8.143,917.495
Kentucky,21189,Owsley,Booneville,+37.423452°,–83.691566°,83.691566°,"4,755",511.283,2.286,513.569
Kentucky,21191,Pendleton,Falmouth,+38.690765°,–84.354041°,84.354041°,"14,877",717.833,12.331,730.164
Kentucky,21193,Perry,Hazard,+37.241282°,–83.217772°,83.217772°,"28,712",879.741,7.613,887.354
Kentucky,21195,Pike,Pikeville,+37.482067°,–82.402869°,82.402869°,"65,024","2,037.89",4.757,"2,042.64"
Kentucky,21197,Powell,Stanton,+37.810379°,–83.826985°,83.826985°,"12,613",463.555,2.958,466.513
Kentucky,21199,Pulaski,Somerset,+37.108312°,–84.579986°,84.579986°,"63,063","1,705.27",48.553,"1,753.82"
Kentucky,21201,Robertson,Mount Olivet,+38.513826°,–84.063757°,84.063757°,"2,282",258.768,0.485,259.253
Kentucky,21203,Rockcastle,Mount Vernon,+37.361220°,–84.314419°,84.314419°,"17,056",819.847,4.018,823.865
Kentucky,21205,Rowan,Morehead,+38.205894°,–83.425969°,83.425969°,"23,333",724.666,16.759,741.426
Kentucky,21207,Russell,Jamestown,+36.989127°,–85.058976°,85.058976°,"17,565",656.969,75.675,732.644
Kentucky,21209,Scott,Georgetown,+38.289882°,–84.579376°,84.579376°,"47,173",729.77,9.498,739.268
Kentucky,21211,Shelby,Shelbyville,+38.239426°,–85.228360°,85.228360°,"42,074",983.254,15.631,998.885
Kentucky,21213,Simpson,Franklin,+36.740863°,–86.581464°,86.581464°,"17,327",606.585,5.857,612.443
Kentucky,21215,Spencer,Taylorsville,+38.026976°,–85.321525°,85.321525°,"17,061",483.492,12.898,496.391
Kentucky,21217,Taylor,Campbellsville,+37.365106°,–85.326698°,85.326698°,"24,512",689.784,27.17,716.954
Kentucky,21219,Todd,Elkton,+36.840338°,–87.183642°,87.183642°,"12,460",969.941,6.631,976.572
Kentucky,21221,Trigg,Cadiz,+36.807681°,–87.858652°,87.858652°,"14,339","1,143.31",103.331,"1,246.64"
Kentucky,21223,Trimble,Bedford,+38.618193°,–85.355171°,85.355171°,"8,809",392.766,11.834,404.6
Kentucky,21225,Union,Morganfield,+37.658029°,–87.951650°,87.951650°,"15,007",887.974,53.168,941.142
Kentucky,21227,Warren,Bowling Green,+36.995634°,–86.423579°,86.423579°,"113,792","1,402.74",15.447,"1,418.19"
Kentucky,21229,Washington,Springfield,+37.754209°,–85.175416°,85.175416°,"11,717",769.916,10.192,780.108
Kentucky,21231,Wayne,Monticello,+36.802011°,–84.830440°,84.830440°,"20,813","1,186.66",67.316,"1,253.97"
Kentucky,21233,Webster,Dixon,+37.520021°,–87.685095°,87.685095°,"13,621",859.728,9.615,869.343
Kentucky,21235,Whitley,Williamsburg,+36.758021°,–84.144550°,84.144550°,"35,637","1,133.97",18.878,"1,152.85"
Kentucky,21237,Wolfe,Campton,+37.743774°,–83.495068°,83.495068°,"7,355",575.419,1.505,576.925
Kentucky,21239,Woodford,Versailles,+38.042789°,–84.748147°,84.748147°,"24,939",488.948,8.423,497.371
Louisiana,22001,Acadia,Crowley,+30.291497°,–92.411037°,92.411037°,"61,773","1,696.75",6.049,"1,702.80"
Louisiana,22003,Allen,Oberlin,+30.652744°,–92.819605°,92.819605°,"25,764","1,973.18",10.637,"1,983.81"
Louisiana,22005,Ascension,Donaldsonville,+30.202946°,–90.910023°,90.910023°,"107,215",751.047,33.165,784.212
Louisiana,22007,Assumption,Napoleonville,+29.899884°,–91.050528°,91.050528°,"23,421",877.121,67.009,944.13
Louisiana,22009,Avoyelles,Marksville,+31.085094°,–91.993798°,91.993798°,"42,073","2,155.99",86.273,"2,242.27"
Louisiana,22011,Beauregard,De Ridder,+30.645018°,–93.340253°,93.340253°,"35,654","2,997.50",21.999,"3,019.50"
Louisiana,22013,Bienville,Arcadia,+32.344268°,–93.061513°,93.061513°,"14,353","2,101.18",27.978,"2,129.15"
Louisiana,22015,Bossier,Benton,+32.696202°,–93.617977°,93.617977°,"116,979","2,175.74",70.351,"2,246.09"
Louisiana,22017,Caddo,Shreveport,+32.577195°,–93.882423°,93.882423°,"254,969","2,275.41",150.957,"2,426.36"
Louisiana,22019,Calcasieu,Lake Charles,+30.229559°,–93.358015°,93.358015°,"192,768","2,754.86",79.292,"2,834.16"
Louisiana,22021,Caldwell,Columbia,+32.101244°,–92.114180°,92.114180°,"10,132","1,371.20",29.277,"1,400.48"
Louisiana,22023,Cameron,Cameron,+29.871989°,–93.165437°,93.165437°,"6,839","3,327.84","1,688.11","5,015.95"
Louisiana,22025,Catahoula,Harrisonburg,+31.666517°,–91.846703°,91.846703°,"10,407","1,833.79",81.301,"1,915.09"
Louisiana,22027,Claiborne,Homer,+32.827585°,–92.991125°,92.991125°,"17,195","1,955.13",32.473,"1,987.60"
Louisiana,22029,Concordia,Vidalia,+31.469806°,–91.626314°,91.626314°,"20,822","1,805.01",130.488,"1,935.50"
Louisiana,22031,De Soto,Mansfield,+32.059248°,–93.740797°,93.740797°,"26,656","2,267.74",49.234,"2,316.97"
Louisiana,22033,East Baton Rouge,Baton Rouge,+30.544002°,–91.093174°,91.093174°,"440,171","1,179.41",38.491,"1,217.90"
Louisiana,22035,East Carroll,Lake Providence,+32.730170°,–91.234141°,91.234141°,"7,759","1,089.62",56.274,"1,145.89"
Louisiana,22037,East Feliciana,Clinton,+30.839784°,–91.043434°,91.043434°,"20,267","1,174.33",6.133,"1,180.46"
Louisiana,22039,Evangeline,Ville Platte,+30.720693°,–92.404086°,92.404086°,"33,984","1,715.55",44.668,"1,760.22"
Louisiana,22041,Franklin,Winnsboro,+32.138279°,–91.672101°,91.672101°,"20,767","1,617.67",28.108,"1,645.78"
Louisiana,22043,Grant,Colfax,+31.597787°,–92.561716°,92.561716°,"22,309","1,665.43",56.015,"1,721.44"
Louisiana,22045,Iberia,New Iberia,+29.606013°,–91.842706°,91.842706°,"73,240","1,486.94","1,182.12","2,669.06"
Louisiana,22047,Iberville,Plaquemine,+30.288394°,–91.363150°,91.363150°,"33,387","1,602.24",88.658,"1,690.90"
Louisiana,22049,Jackson,Jonesboro,+32.304480°,–92.556672°,92.556672°,"16,274","1,474.18",28.733,"1,502.91"
Louisiana,22051,Jefferson,Gretna,+29.503300°,–90.036231°,90.036231°,"432,552",765.683,957.755,"1,723.44"
Louisiana,22053,Jefferson Davis,Jennings,+30.269529°,–92.816221°,92.816221°,"31,594","1,686.93",18.718,"1,705.65"
Louisiana,22055,Lafayette,Jena,+30.206507°,–92.064170°,92.064170°,"221,578",695.98,1.267,697.247
Louisiana,22057,Lafourche,Lafayette,+29.491993°,–90.394849°,90.394849°,"96,318","2,766.66","1,051.78","3,818.44"
Louisiana,22059,La Salle,Thibodaux,+31.680836°,–92.161809°,92.161809°,"14,890","1,617.92",97.668,"1,715.59"
Louisiana,22061,Lincoln,Ruston,+32.601148°,–92.662082°,92.662082°,"46,735","1,221.81",1.898,"1,223.70"
Louisiana,22063,Livingston,Livingston,+30.440419°,–90.727474°,90.727474°,"128,026","1,678.75",141.614,"1,820.36"
Louisiana,22065,Madison,Tallulah,+32.365824°,–91.240729°,91.240729°,"12,093","1,617.28",68.539,"1,685.82"
Louisiana,22067,Morehouse,Bastrop,+32.820008°,–91.800399°,91.800399°,"27,979","2,058.87",28.879,"2,087.75"
Louisiana,22069,Natchitoches,Natchitoches,+31.734982°,–93.086106°,93.086106°,"39,566","3,243.31",121.064,"3,364.38"
Louisiana,22071,Orleans,New Orleans,+30.068636°,–89.939007°,89.939007°,"343,829",438.803,468.24,907.044
Louisiana,22073,Ouachita,Monroe,+32.477495°,–92.154798°,92.154798°,"153,720","1,580.95",55.282,"1,636.23"
Louisiana,22075,Plaquemines,Pointe a la Hache,+29.402337°,–89.298489°,89.298489°,"23,042","2,019.96","4,629.05","6,649.01"
Louisiana,22077,Pointe Coupee,New Roads,+30.708319°,–91.604621°,91.604621°,"22,802","1,443.52",86.418,"1,529.94"
Louisiana,22079,Rapides,Alexandria,+31.193204°,–92.535953°,92.535953°,"131,613","3,413.51",113.17,"3,526.68"
Louisiana,22081,Red River,Coushatta,+32.101213°,–93.349050°,93.349050°,"9,091","1,007.74",34.328,"1,042.07"
Louisiana,22083,Richland,Rayville,+32.418121°,–91.758375°,91.758375°,"20,725","1,447.92",14.174,"1,462.09"
Louisiana,22085,Sabine,Many,+31.560209°,–93.559228°,93.559228°,"24,233","2,244.64",375.446,"2,620.08"
Louisiana,22087,St. Bernard,Chalmette,+29.918110°,–89.263494°,89.263494°,"35,897",977.764,"4,611.62","5,589.38"
Louisiana,22089,St. Charles,Hahnville,+29.913833°,–90.359314°,90.359314°,"52,780",722.821,340.703,"1,063.52"
Louisiana,22091,St. Helena,Greensburg,+30.821423°,–90.709350°,90.709350°,"11,203","1,057.76",2.811,"1,060.57"
Louisiana,22093,St. James,Convent,+30.024820°,–90.793956°,90.793956°,"22,102",625.578,42.532,668.11
Louisiana,22095,St. John the Baptist,Edgard,+30.117471°,–90.504677°,90.504677°,"45,924",551.852,348.525,900.376
Louisiana,22097,St. Landry,Opelousas,+30.583441°,–91.989275°,91.989275°,"83,384","2,392.84",39.115,"2,431.95"
Louisiana,22099,St. Martin,St. Martinville,+30.121433°,–91.611481°,91.611481°,"52,160","1,910.50",204.201,"2,114.70"
Louisiana,22101,St. Mary,Franklin,+29.629349°,–91.463804°,91.463804°,"54,650","1,438.43","1,460.87","2,899.29"
Louisiana,22103,St. Tammany,Covington,+30.410022°,–89.951962°,89.951962°,"233,740","2,189.97",721.668,"2,911.64"
Louisiana,22105,Tangipahoa,Amite,+30.621581°,–90.406633°,90.406633°,"121,097","2,049.39",82.863,"2,132.26"
Louisiana,22107,Tensas,St. Joseph,+32.001489°,–91.342576°,91.342576°,"5,252","1,561.21",99.471,"1,660.68"
Louisiana,22109,Terrebonne,Houma,+29.333266°,–90.844191°,90.844191°,"111,860","3,190.39","2,202.16","5,392.54"
Louisiana,22111,Union,Farmerville,+32.829349°,–92.375650°,92.375650°,"22,721","2,271.39",73.594,"2,344.98"
Louisiana,22113,Vermilion,Abbeville,+29.786872°,–92.290090°,92.290090°,"57,999","3,038.57",955.369,"3,993.94"
Louisiana,22115,Vernon,Leesville,+31.110563°,–93.181520°,93.181520°,"52,334","3,439.27",35.159,"3,474.43"
Louisiana,22117,Washington,Franklinton,+30.852144°,–90.046253°,90.046253°,"47,168","1,734.06",16.472,"1,750.53"
Louisiana,22119,Webster,Minden,+32.732152°,–93.339825°,93.339825°,"41,207","1,535.94",56.488,"1,592.43"
Louisiana,22121,West Baton Rouge,Port Allen,+30.464052°,–91.309808°,91.309808°,"23,788",498.299,29.602,527.901
Louisiana,22123,West Carroll,Oak Grove,+32.792480°,–91.451998°,91.451998°,"11,604",931.479,2.386,933.865
Louisiana,22125,West Feliciana,St. Francisville,+30.872701°,–91.421008°,91.421008°,"15,625","1,044.32",59.024,"1,103.34"
Louisiana,22127,Winn,Winnfield,+31.941187°,–92.641269°,92.641269°,"15,313","2,460.71",17.448,"2,478.16"
Maine,23001,Androscoggin,Auburn,+44.167681°,–70.207435°,70.207435°,"107,702","1,211.93",75.611,"1,287.54"
Maine,23003,Aroostook,Houlton,+46.727057°,–68.649410°,68.649410°,"71,870","17,278.67",404.654,"17,683.32"
Maine,23005,Cumberland,Portland,+43.808348°,–70.330375°,70.330375°,"281,674","2,163.26",989.95,"3,153.21"
Maine,23007,Franklin,Farmington,+44.973012°,–70.444727°,70.444727°,"30,768","4,394.20",121.393,"4,515.59"
Maine,23009,Hancock,Ellsworth,+44.564906°,–68.370703°,68.370703°,"54,418","4,110.03","1,963.32","6,073.36"
Maine,23011,Kennebec,Augusta,+44.417012°,–69.765764°,69.765764°,"122,151","2,246.88",216.654,"2,463.53"
Maine,23013,Knox,Rockland,+44.042045°,–69.038515°,69.038515°,"39,736",945.691,"2,017.11","2,962.81"
Maine,23015,Lincoln,Wiscasset,+43.994265°,–69.514029°,69.514029°,"34,457","1,180.56",631.4,"1,811.96"
Maine,23017,Oxford,Paris,+44.494585°,–70.734688°,70.734688°,"57,833","5,378.99",256.087,"5,635.08"
Maine,23019,Penobscot,Bangor,+45.390602°,–68.657487°,68.657487°,"153,923","8,799.13",413.671,"9,212.80"
Maine,23021,Piscataquis,Dover-Foxcroft,+45.917678°,–69.104548°,69.104548°,"17,535","10,258.57","1,080.31","11,338.88"
Maine,23023,Sagadahoc,Bath,+43.916694°,–69.843994°,69.843994°,"35,293",657.067,301.332,958.399
Maine,23025,Somerset,Skowhegan,+45.507482°,–69.976040°,69.976040°,"52,228","10,164.16",438.038,"10,602.20"
Maine,23027,Waldo,Belfast,+44.505361°,–69.139678°,69.139678°,"38,786","1,890.48",318.15,"2,208.63"
Maine,23029,Washington,Machias,+44.967009°,–67.609354°,67.609354°,"32,856","6,637.26","1,800.02","8,437.28"
Maine,23031,York,Alfred,+43.427239°,–70.670402°,70.670402°,"197,131","2,565.94",722.609,"3,288.54"
Maryland,24001,Allegany,Cumberland,+39.612309°,–78.703108°,78.703108°,"75,087","1,098.56",14.954,"1,113.52"
Maryland,24003,Anne Arundel,Annapolis,+38.993374°,–76.560511°,76.560511°,"537,656","1,074.59",447.805,"1,522.40"
Maryland,24005,Baltimore,Towson,+39.443167°,–76.616569°,76.616569°,"805,029","1,549.60",216.145,"1,765.74"
Maryland,24009,Calvert,Prince Frederick,+38.521358°,–76.525864°,76.525864°,"88,737",552.061,341.67,893.731
Maryland,24011,Caroline,Denton,+38.871531°,–75.831631°,75.831631°,"33,066",827.292,16.79,844.082
Maryland,24013,Carroll,Westminster,+39.563189°,–77.015512°,77.015512°,"167,134","1,159.27",13.19,"1,172.46"
Maryland,24015,Cecil,Elkton,+39.562352°,–75.941584°,75.941584°,"101,108",896.843,185.351,"1,082.19"
Maryland,24017,Charles,La Plata,+38.472853°,–77.015427°,77.015427°,"146,551","1,185.56",479.716,"1,665.28"
Maryland,24019,Dorchester,Cambridge,+38.429196°,–76.047433°,76.047433°,"32,618","1,400.58","1,145.39","2,545.97"
Maryland,24021,Frederick,Frederick,+39.470427°,–77.397627°,77.397627°,"233,385","1,709.97",18.537,"1,728.50"
Maryland,24023,Garrett,Oakland,+39.529871°,–79.269416°,79.269416°,"30,097","1,675.99",22.363,"1,698.35"
Maryland,24025,Harford,Bel Air,+39.537429°,–76.299789°,76.299789°,"244,826","1,132.06",231.944,"1,364.00"
Maryland,24027,Howard,Ellicott City,+39.252264°,–76.924406°,76.924406°,"287,085",649.416,6.872,656.288
Maryland,24029,Kent,Chestertown,+39.239177°,–76.124200°,76.124200°,"20,197",717.505,353.313,"1,070.82"
Maryland,24031,Montgomery,Rockville,+39.137382°,–77.203063°,77.203063°,"971,777","1,272.34",40.645,"1,312.99"
Maryland,24033,Prince George's,Upper Marlboro,+38.825880°,–76.847272°,76.847272°,"863,420","1,250.16",41.816,"1,291.98"
Maryland,24035,Queen Anne's,Centreville,+39.040693°,–76.082405°,76.082405°,"47,798",963.236,359.45,"1,322.69"
Maryland,24037,St. Mary's,Princess Anne,+38.222666°,–76.534271°,76.534271°,"105,151",925.092,"1,054.31","1,979.40"
Maryland,24039,Somerset,Leonardtown,+38.074450°,–75.853323°,75.853323°,"26,470",828.079,752.725,"1,580.81"
Maryland,24041,Talbot,Easton,+38.749427°,–76.179130°,76.179130°,"37,782",695.511,539.409,"1,234.92"
Maryland,24043,Washington,Hagerstown,+39.603621°,–77.814671°,77.814671°,"147,430","1,185.64",24.769,"1,210.41"
Maryland,24045,Wicomico,Salisbury,+38.367389°,–75.632206°,75.632206°,"98,733",969.804,66.809,"1,036.61"
Maryland,24047,Worcester,Snow Hill,+38.222133°,–75.309932°,75.309932°,"51,454","1,212.84",586.835,"1,799.68"
Maryland,24510,Baltimore City,—,+39.300214°,–76.610516°,76.610516°,"620,961",209.643,28.768,238.412
Massachusetts,25001,Barnstable,Barnstable,+41.798819°,–70.211083°,70.211083°,"215,888","1,019.74","2,361.59","3,381.33"
Massachusetts,25003,Berkshire,Pittsfield,+42.375314°,–73.213948°,73.213948°,"131,219","2,400.47",50.772,"2,451.24"
Massachusetts,25005,Bristol,"Fall River, New Bedford, Taunton",+41.748576°,–71.087062°,71.087062°,"548,285","1,432.51",357.754,"1,790.27"
Massachusetts,25007,Dukes,Edgartown,+41.380939°,–70.701536°,70.701536°,"16,535",267.404,"1,004.18","1,271.58"
Massachusetts,25009,Essex,"Lawrence, Newburyport, Salem",+42.642711°,–70.865107°,70.865107°,"743,159","1,275.73",870.005,"2,145.74"
Massachusetts,25011,Franklin,Greenfield,+42.583791°,–72.591655°,72.591655°,"71,372","1,811.23",65.411,"1,876.64"
Massachusetts,25013,Hampden,Springfield,+42.136198°,–72.635648°,72.635648°,"463,490","1,598.39",44.317,"1,642.70"
Massachusetts,25015,Hampshire,Northampton,+42.339459°,–72.663694°,72.663694°,"158,080","1,365.59",46.5,"1,412.09"
Massachusetts,25017,Middlesex,"Cambridge, Lowell",+42.479477°,–71.396507°,71.396507°,"1,503,085","2,118.14",75.74,"2,193.88"
Massachusetts,25019,Nantucket,Nantucket,+41.305878°,–70.141910°,70.141910°,"10,172",116.471,669.992,786.464
Massachusetts,25021,Norfolk,Dedham,+42.169703°,–71.179875°,71.179875°,"670,850","1,025.91",124.945,"1,150.85"
Massachusetts,25023,Plymouth,"Brockton, Plymouth",+41.987196°,–70.741942°,70.741942°,"494,919","1,707.00","1,124.51","2,831.51"
Massachusetts,25025,Suffolk,Boston,+42.331960°,–71.020173°,71.020173°,"722,023",150.619,160.749,311.368
Massachusetts,25027,Worcester,"Fitchburg, Worcester",+42.311693°,–71.940282°,71.940282°,"798,552","3,912.88",177.217,"4,090.09"
Michigan,26001,Alcona,Harrisville,+44.682535°,–82.834080°,82.834080°,"10,942","1,747.17","2,890.42","4,637.59"
Michigan,26003,Alger,Munising,+47.080077°,–86.564108°,86.564108°,"9,601","2,370.02","10,703.56","13,073.57"
Michigan,26005,Allegan,Allegan,+42.595788°,–86.634745°,86.634745°,"111,408","2,137.34","2,610.86","4,748.20"
Michigan,26007,Alpena,Alpena,+44.894954°,–83.426574°,83.426574°,"29,598","1,481.11","2,908.72","4,389.83"
Michigan,26009,Antrim,Bellaire,+45.005457°,–85.175625°,85.175625°,"23,580","1,232.06",326.513,"1,558.58"
Michigan,26011,Arenac,Standish,+44.036870°,–83.740675°,83.740675°,"15,899",940.661,822.319,"1,762.98"
Michigan,26013,Baraga,L'Anse,+46.696068°,–88.356022°,88.356022°,"8,860","2,326.48",441.63,"2,768.10"
Michigan,26015,Barry,Hastings,+42.582811°,–85.314550°,85.314550°,"59,173","1,432.50",62.029,"1,494.53"
Michigan,26017,Bay,Bay City,+43.699711°,–83.978701°,83.978701°,"107,771","1,145.56",487.992,"1,633.55"
Michigan,26019,Benzie,Beulah,+44.648621°,–86.494317°,86.494317°,"17,525",828.028,"1,398.24","2,226.27"
Michigan,26021,Berrien,St. Joseph,+41.792639°,–86.741822°,86.741822°,"156,813","1,470.46","2,625.54","4,095.99"
Michigan,26023,Branch,Coldwater,+41.918585°,–85.066523°,85.066523°,"45,248","1,311.49",34.465,"1,345.95"
Michigan,26025,Calhoun,Marshall,+42.242990°,–85.012385°,85.012385°,"136,146","1,829.14",31.39,"1,860.53"
